ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0032435	negative regulation of proteasomal ubiquitin-dependent protein catabolic process	17	0.70873501429237	2.26622083122384	2.35901493871182e-05	0.00592170596690962	0.00518654841617637	1	tags=6%, list=0%, signal=6%	14198
GO:0032623	interleukin-2 production	49	-0.60385915841854	-2.07310977988761	2.68779722038398e-05	0.00592170596690962	0.00518654841617637	1009	tags=20%, list=10%, signal=18%	234695/14732/14462/26557/114774/171285/16768/16175/16176/260315
GO:0042267	natural killer cell mediated cytotoxicity	63	-0.570708069102076	-2.05218047560569	2.08048699125958e-05	0.00592170596690962	0.00518654841617637	1616	tags=38%, list=16%, signal=32%	21355/243655/16643/70450/16641/15039/20400/320407/11891/17057/30925/20723/72310/317757/54725/14990/15007/246256/58179/667612/171285/17059/54698/16768
GO:0030879	mammary gland development	87	-0.521630983037229	-1.95525848158286	2.55208874015082e-05	0.00592170596690962	0.00518654841617637	1679	tags=38%, list=17%, signal=32%	16842/384783/22337/16367/12305/14173/216233/18011/104156/20496/353310/20563/20682/19116/12443/14609/14462/22339/13869/12034/20779/21420/94109/18208/21809/21386/13711/14104/18132/15405/18667/11839/12994
GO:0001763	morphogenesis of a branching structure	133	-0.471978376265455	-1.87012134217428	2.42716131930427e-05	0.00592170596690962	0.00518654841617637	1590	tags=35%, list=16%, signal=30%	11607/16842/22337/13617/12043/381157/12305/14173/18591/104156/24064/18163/17869/12550/20496/20346/18590/20563/20682/71228/22061/22339/12034/20779/57764/21420/94109/252973/20665/14048/20732/20733/21386/14254/16776/21817/18132/20429/18667/19143/13841/11839/12702/207920/16772/16176
GO:0030198	extracellular matrix organization	175	-0.437873981916812	-1.79321028001837	2.26688937826569e-05	0.00592170596690962	0.00518654841617637	1855	tags=31%, list=18%, signal=26%	101401/319742/66180/17181/71890/67547/14251/56348/12832/12841/12305/11787/54409/12822/241226/330119/16416/53614/16777/234695/20682/16917/50706/16780/14726/94216/15451/237360/17389/74199/56401/237759/208177/57764/21812/545370/14758/20732/107581/20733/17388/14086/15117/94214/545291/268780/170721/12814/208936/17880/21418/16772/12836/12840
GO:0045229	external encapsulating structure organization	175	-0.437873981916812	-1.79321028001837	2.26688937826569e-05	0.00592170596690962	0.00518654841617637	1855	tags=31%, list=18%, signal=26%	101401/319742/66180/17181/71890/67547/14251/56348/12832/12841/12305/11787/54409/12822/241226/330119/16416/53614/16777/234695/20682/16917/50706/16780/14726/94216/15451/237360/17389/74199/56401/237759/208177/57764/21812/545370/14758/20732/107581/20733/17388/14086/15117/94214/545291/268780/170721/12814/208936/17880/21418/16772/12836/12840
GO:0050877	nervous system process	466	-0.363432556699873	-1.57902731125103	1.68512189470716e-05	0.00592170596690962	0.00518654841617637	1566	tags=24%, list=16%, signal=21%	19085/66270/67378/13617/209012/64292/11539/215210/19122/14169/224807/15212/54670/12671/241226/24064/77531/18163/17869/12550/242202/20496/12323/13653/17920/14297/64095/20266/13405/20393/13483/20512/67888/109934/55978/16777/16206/98845/16917/114142/60613/56320/78286/14823/329421/22393/15370/170758/16510/12444/70237/15451/380702/81905/17380/110935/50876/13123/60525/58234/208431/14814/26557/67374/14809/16592/16450/20296/27386/19242/14396/13819/94109/13048/18213/71870/16508/20665/667742/56216/15566/16590/229323/225998/320127/16400/114774/230103/18191/13051/11735/235435/73750/73660/224129/16531/101772/268859/21957/210274/70503/13411/11937/192167/19699/16819/20708/16513/216892/12814/18430/21418/16176
GO:0071345	cellular response to cytokine stimulus	469	-0.355351431907282	-1.54422924349802	2.22321691333962e-05	0.00592170596690962	0.00518654841617637	2119	tags=27%, list=21%, signal=22%	16172/55951/76477/76527/15587/67664/26362/229700/215243/19725/74732/11450/72935/15018/12986/15586/15953/623121/22029/14872/17472/58203/54342/20846/14081/100702/16842/23961/16188/67378/14066/15900/51869/16367/23960/381308/14581/18045/60504/240690/12703/16190/114643/216150/13001/16362/18591/12504/70930/20307/108960/246727/15516/24064/26457/236573/29858/171095/17869/69834/70312/20496/17975/13653/64095/18035/20563/19252/15510/69601/23921/15894/218624/17131/22596/19116/14255/16169/20303/56320/100039796/14555/14462/16185/16162/18787/68713/242700/106347/229898/328066/22036/17380/67184/20779/20304/54123/634650/100017/15959/21414/20296/225594/20293/232801/19332/435626/16590/12484/16963/13051/319190/16668/20306/77772/14104/19268/94214/246746/12702/16691/16175/16176/14600/11770
GO:0055088	lipid homeostasis	104	-0.499478590019745	-1.91903158638324	2.95040940061162e-05	0.00595859765198522	0.00521886013713451	1882	tags=32%, list=19%, signal=26%	19659/227102/13350/17777/109674/230784/66853/11539/68952/11890/234564/13850/66612/70310/116972/381524/14732/231070/99887/15451/17846/13123/109215/100017/217265/104158/58805/20249/223920/12484/107476/624219/11770
GO:0048729	tissue morphogenesis	349	-0.382800893846283	-1.64124093825612	2.92497704166603e-05	0.00595859765198522	0.00521886013713451	1547	tags=24%, list=15%, signal=21%	15205/13617/21804/50884/12043/381157/12305/14173/13001/18591/27428/104156/24064/56079/14365/231413/17869/12550/226154/20496/20346/70300/18590/243362/107589/20563/67888/24075/21676/55978/234695/20682/17131/71228/22138/14609/22061/14462/22339/14726/13869/12034/13123/20779/58234/208177/21389/57764/16450/21812/21420/94109/18208/252973/65256/268902/21677/20665/14048/20732/20733/21386/76509/12399/14254/16776/16371/228788/21817/76905/18132/20429/18667/16819/19143/13841/11839/12702/12814/16373/207920/21418/16772
GO:0040017	positive regulation of locomotion	369	-0.373039620363553	-1.60948831055479	4.20937293042844e-05	0.00816113223751465	0.0071479583277549	1543	tags=22%, list=15%, signal=20%	13617/13043/14066/16367/12043/14173/20343/18591/12822/24064/12766/20737/17869/84112/16410/20346/13653/22051/18590/353310/27205/107589/20563/16416/69601/16777/17075/234695/20682/238130/15894/50706/68813/14462/22339/14726/13869/22419/53624/18787/16403/22122/20779/14538/240185/20304/18552/11433/67374/21812/20296/19242/12261/18208/18213/20293/16590/57266/16400/114774/66102/21825/320924/16963/13051/76509/14254/20306/12739/16782/54357/19699/15117/329252/11475/18667/16819/20355/21418/16175/105732/16176
GO:0002685	regulation of leukocyte migration	135	-0.470504512692527	-1.87020035162675	4.63860521547545e-05	0.00864743056900365	0.00757388454818319	1543	tags=29%, list=15%, signal=25%	13617/11539/20343/319430/12766/20737/20563/19252/16416/17965/109934/56532/102103/15894/22339/74748/170758/18787/20304/12527/15404/67374/20296/19242/17319/12261/20293/57266/17470/114774/14525/21825/16963/13051/20306/54371/216892/16175/16176
GO:2000147	positive regulation of cell motility	363	-0.369497351818201	-1.59284442219922	5.704197519712e-05	0.00972664651732027	0.00851911989062201	1221	tags=19%, list=12%, signal=17%	20737/17869/16410/20346/13653/22051/18590/353310/27205/107589/16416/69601/16777/17075/234695/20682/238130/15894/50706/68813/14462/22339/14726/13869/22419/53624/18787/16403/22122/20779/14538/240185/20304/18552/11433/67374/21812/20296/19242/12261/18208/18213/20293/16590/57266/16400/114774/66102/21825/320924/16963/13051/76509/14254/20306/12739/16782/54357/19699/15117/329252/11475/18667/16819/20355/21418/16175/105732/16176
GO:0034329	cell junction assembly	248	-0.397828708518877	-1.66918613517428	7.29876729868344e-05	0.0115818844958946	0.0101440370434111	1645	tags=26%, list=16%, signal=22%	14251/330814/77057/12552/14735/13043/76108/12043/54135/54409/18591/12550/16410/17920/353310/20563/16416/13518/11421/67703/17131/71228/11603/14609/192897/22339/13869/11856/70237/53624/106347/20779/58234/208177/12527/54725/56460/21826/14396/14758/18208/252973/13048/18213/107581/13837/331461/18191/13823/16456/211134/12739/69693/210274/14086/319387/192167/19699/238205/13841/227485/18430/16373/320840/16176
GO:0006119	oxidative phosphorylation	85	-0.521389805663254	-1.94761631761226	8.41335737877796e-05	0.0127436072546677	0.0111615362857275	2489	tags=54%, list=25%, signal=41%	56428/14004/66152/67003/226646/54405/66576/12858/66108/67267/407785/66218/230075/56312/68943/12866/12867/68375/12857/66052/12868/102060/17869/22272/70556/66114/14297/104130/70316/12859/68342/105675/68198/73467/103172/66445/67530/66594/67184/13063/66383/66142/66694/108037/12534/58805
GO:0001910	regulation of leukocyte mediated cytotoxicity	67	-0.553708303691916	-2.01141590781273	9.07645313564192e-05	0.0133313843480171	0.011676343060939	1616	tags=36%, list=16%, signal=30%	21355/243655/16643/16641/56532/15039/20400/320407/17057/30925/13421/20723/317757/54725/20296/14990/15007/58179/667612/13051/171285/17059/54698/16768
GO:0048568	embryonic organ development	245	-0.392269912017847	-1.64557132437074	0.000103147282208003	0.0147045552018291	0.012879039911606	1856	tags=30%, list=18%, signal=25%	15586/108961/18194/13875/21416/215193/20655/19662/59024/16842/21384/110253/15205/13617/50884/14581/14256/18515/18591/12822/243548/241226/24064/14365/17869/16410/70300/17920/18590/24075/109934/21676/16206/20682/231070/60613/14609/14462/22339/329421/15451/17389/11819/15903/21389/18552/15404/21414/21812/22658/13819/18208/252973/65256/21677/14048/20732/16590/20733/21809/21386/22329/73750/13711/16669/15531/20429/333654/15405/19143/12702/12814/16691/21418
GO:0042269	regulation of natural killer cell mediated cytotoxicity	52	-0.581404614042508	-2.02772109843265	0.000113358075173847	0.0150078843804944	0.0131447119122049	1616	tags=38%, list=16%, signal=32%	21355/243655/16643/16641/15039/20400/320407/17057/30925/20723/317757/54725/14990/15007/58179/667612/171285/17059/54698/16768
GO:0006631	fatty acid metabolic process	218	-0.405892694113238	-1.6931571879236	0.000111198857525676	0.0150078843804944	0.0131447119122049	2033	tags=33%, list=20%, signal=27%	16890/22160/407785/11450/20787/433256/76267/19013/232339/67131/74559/13350/71147/14081/97212/104112/56348/79464/384783/230784/16367/64292/234564/18534/60527/26457/19017/228026/13850/113868/14933/64898/70316/114886/20682/20280/14261/30963/14732/231070/56794/14726/78894/15108/170439/110935/66447/68041/60525/18604/12266/257633/235674/16592/17319/74147/13106/104158/58805/20249/27273/110460/272428/107476/18627/14104/26897/100705/55990/69123/16176/11770
GO:0032890	regulation of organic acid transport	46	-0.582475037737116	-1.98441123896105	0.00012907200019611	0.0156402996237637	0.0136986151787083	2012	tags=41%, list=20%, signal=33%	20539/18779/433256/11540/14081/384783/64292/11539/234564/19735/20496/246049/17319/104158/56188/21825/18627/16175/16176
GO:0032663	regulation of interleukin-2 production	43	-0.608412525415082	-2.03993737848865	0.000157099748326382	0.0170708323890296	0.0149515526750038	1009	tags=19%, list=10%, signal=17%	234695/14462/26557/171285/16768/16175/16176/260315
GO:0051968	positive regulation of synaptic transmission, glutamatergic	23	-0.683220919254089	-2.00974730558274	0.000155035665166417	0.0170708323890296	0.0149515526750038	744	tags=39%, list=7%, signal=36%	81905/58234/14814/20296/14802/210274/192167/19699/18430
GO:2000291	regulation of myoblast proliferation	11	-0.7868435574474	-1.88311452353857	0.000165531075362985	0.0170708323890296	0.0149515526750038	2	tags=18%, list=0%, signal=18%	14465/72289
GO:0050995	negative regulation of lipid catabolic process	18	-0.711086118833586	-1.97826198372231	0.000175999556370987	0.0174095887700035	0.0152482537238279	2341	tags=67%, list=23%, signal=51%	11812/13167/14311/11539/14705/243270/20660/317757/66117/100705/12683/16176
GO:0019216	regulation of lipid metabolic process	198	-0.409304999503533	-1.69808280502259	0.000187678153553809	0.0175392437928633	0.0153618125626525	2008	tags=34%, list=20%, signal=28%	22160/11450/14792/20787/433256/14311/19013/232339/227102/21416/13350/14263/20655/384783/66853/16367/14581/11539/14705/234564/18563/54135/18534/18591/68865/26457/12161/19017/228026/13653/18590/13850/66612/14933/11567/20682/20280/14261/14732/211961/231070/29817/243270/13869/12034/68041/18604/12266/20660/317757/19885/66117/21835/16592/104158/58805/16590/12724/50781/224792/27273/16531/100705/55990/12683/624219/16175/16176
GO:0033993	response to lipid	408	-0.345571293521301	-1.4933987965291	0.000188166015520712	0.0175392437928633	0.0153618125626525	1882	tags=25%, list=19%, signal=21%	19659/19822/268857/12475/17130/16004/19662/20846/11607/20869/100702/71904/54624/18038/79464/22337/13617/15900/16367/12043/14581/234564/216233/18534/11512/214855/17999/108960/56615/12161/11655/244183/70312/20496/17975/12511/353310/113868/18035/14148/70310/58205/214601/20393/69601/109934/21676/11421/71835/20682/207798/12952/231070/22061/74747/15370/16162/78894/18787/16324/106347/12034/229898/67184/13123/20779/216799/15903/11433/19885/21812/20296/17319/238803/74053/21677/104158/246256/15566/225998/13837/20249/66102/21809/27273/11522/13051/224129/171285/18491/107476/233081/18667/17002/11839/18430/21418/16175/16176/14600
GO:0033627	cell adhesion mediated by integrin	56	-0.556364756762508	-1.96482332328962	0.000192998243982456	0.0176502356336408	0.0154590251833415	1475	tags=36%, list=15%, signal=31%	242594/241226/16410/27205/109700/16416/16404/104099/15894/192897/170758/18787/16403/381924/20304/107581/16419/16400/12484/17829
GO:0031341	regulation of cell killing	75	-0.526454886944938	-1.94512630980736	0.000227802600738269	0.0190372276858343	0.0166738273825307	1616	tags=35%, list=16%, signal=29%	21355/243655/16643/15516/16641/56532/15039/20400/320407/18646/17057/30925/13421/20723/317757/54725/20296/14990/15007/58179/667612/13051/171285/17059/54698/16768
GO:0008544	epidermis development	154	-0.424949387600767	-1.71724962715886	0.000224103579427998	0.0190372276858343	0.0166738273825307	1893	tags=27%, list=19%, signal=22%	16011/19013/18194/20655/12023/110253/22337/15205/12043/14581/14173/54135/16765/54616/14365/12550/70300/17920/18590/64817/20682/22061/329421/195733/15404/16450/71529/21420/252973/20732/12575/73750/12399/16531/16776/110310/16918/55948/19143/207920/21418/16175
GO:0002449	lymphocyte mediated immunity	194	-0.413940869484919	-1.71585736409763	0.000218464515910914	0.0190372276858343	0.0166738273825307	2003	tags=33%, list=20%, signal=27%	74732/232371/27278/57765/15018/12986/58185/18762/71890/14129/21355/55960/51869/243655/16643/60504/70450/16190/214855/21947/50909/56708/16641/20737/14190/15510/64817/12525/56532/15039/15894/20400/218624/17131/320407/14462/18646/11891/16185/17057/22122/30925/216799/12266/20723/72310/54123/317757/54725/14990/12261/15007/246256/58179/12484/16963/667612/171285/17059/54698/14939/224840/16768/16176
GO:0048871	multicellular organismal-level homeostasis	500	-0.334226038701074	-1.45418054179926	0.00024775793478737	0.0200298477595174	0.0175432174028718	2099	tags=27%, list=21%, signal=22%	15587/16541/18457/26362/18028/229517/16775/16364/107515/22160/11450/217011/14792/22761/14381/23871/11540/108723/21887/14373/80280/67547/20655/216850/19662/20846/74769/20869/14081/109674/15469/23961/107173/56199/67378/23882/23960/64292/12043/11539/14705/22228/11787/16190/114643/54135/14256/11512/246198/54324/27375/26457/12161/11655/19017/20482/16410/20496/75782/13653/78248/16416/19228/101631/56532/234695/23921/20682/14261/208638/14732/230872/19116/14255/53422/57432/14609/14013/14462/22339/22393/13869/170758/22163/106347/170439/328066/13052/110935/20779/70673/320405/14538/20304/73094/20660/231507/317757/11433/20677/16592/20296/17319/56506/13819/104158/58805/246256/16590/110257/20249/100503924/12484/224792/27273/13051/73750/107476/28240/18627/100705/55990/19126/333654/16819/83691/114304/12683/216892/18430/16373/16175/16176/11770
GO:0002548	monocyte chemotaxis	31	-0.649290280641718	-2.03468047925586	0.000256958770453013	0.0200883735546089	0.0175944774403565	1379	tags=48%, list=14%, signal=42%	18591/20307/20563/19252/17965/20303/74748/18787/20304/20296/20293/16963/13051/14254/20306
GO:0006084	acetyl-CoA metabolic process	23	-0.669047932209158	-1.9680563653277	0.000291606820797387	0.0218963083987024	0.019177963965115	1664	tags=57%, list=17%, signal=47%	104112/68603/228026/235339/18597/68263/60525/18604/70789/27273/107476/14104/100705
GO:0035383	thioester metabolic process	49	-0.55660451239816	-1.91087978396184	0.000317612964492105	0.0226392652778416	0.019828685538648	1928	tags=47%, list=19%, signal=38%	433256/13350/71147/14081/104112/330450/68603/228026/235339/18597/14732/68263/60525/18604/74147/70789/104158/27273/272428/107476/14104/26897/100705
GO:0006954	inflammatory response	444	-0.343313790413215	-1.48737750367724	0.000327813963857102	0.0230277432292083	0.020168935411681	2160	tags=29%, list=22%, signal=24%	67087/19698/15944/21899/16172/76527/16950/15587/26362/229534/15234/11450/224440/13479/14792/268973/23871/11540/15018/26440/19013/15439/15586/83382/268857/12475/12182/56312/59027/623121/18762/67547/73242/20655/216850/58203/11607/14129/66083/79464/80385/14066/209012/64292/381308/11539/67389/70450/16190/270151/243910/319430/20307/21947/54616/12161/12766/171095/56708/20737/15937/84112/16410/242202/12511/15481/13850/18035/13405/15162/69601/109934/15039/631323/15894/218624/14069/20303/14609/20716/14013/14462/74748/15370/22163/18787/229898/209558/216799/13421/57757/20304/12266/20723/72310/11433/12759/384059/20296/14990/19242/17319/15007/20293/246256/232801/16590/279572/17470/12484/21825/381485/109901/16963/13051/22329/11988/171285/20306/15531/14104/238205/54371/12702/16175/16176/446099/11770
GO:0001656	metanephros development	40	-0.590223124804359	-1.96369419834098	0.000333247934030128	0.0230750390892005	0.0202103596683234	1547	tags=45%, list=15%, signal=38%	15205/12043/381157/18591/241226/17869/13653/18590/20563/20682/71228/15903/268902/14048/21419/16371/16373/21418
GO:0010623	programmed cell death involved in cell development	19	-0.713381684407629	-2.01992188342097	0.000377343706805843	0.0250545883135332	0.0219441552926888	1748	tags=58%, list=17%, signal=48%	20655/12048/13194/12043/14173/13421/14103/22253/16590/16175/16176
GO:0031347	regulation of defense response	485	-0.33428591340099	-1.45352366155041	0.000372791619923586	0.0250545883135332	0.0219441552926888	2142	tags=28%, list=21%, signal=23%	15944/21899/16172/15587/67664/67917/215243/16364/107515/15234/11450/224440/27278/14792/268973/20787/23871/11540/15018/26440/19013/83382/268857/12475/21357/12182/56312/71648/623121/58185/17472/67547/73242/20655/22249/58203/15519/20846/56213/14129/23961/14251/66083/67065/21355/18038/243655/23960/64292/381308/16643/14581/11539/67389/270151/114643/16362/108960/223664/54616/246727/56708/244183/16641/20737/15937/84112/70312/14190/242202/15481/18035/15510/69601/109934/15039/631323/18143/20400/57738/22596/320407/14609/14462/74748/17057/18787/242700/12034/229898/30925/209558/20779/216799/58234/13421/57757/20304/12266/20723/72310/54123/56620/317757/11433/384059/54633/54725/14990/12261/207521/15007/232801/279572/58179/17470/12484/16963/667612/13051/11988/171285/77772/17059/54698/246746/238205/17002/224840/12702/16768/16176/446099/11770
GO:0032989	cellular anatomical entity morphogenesis	441	-0.335665794341913	-1.45383857874748	0.000388657178967724	0.0254570452223859	0.0222966486881484	1700	tags=24%, list=17%, signal=21%	20869/20354/15982/14251/66225/14248/12552/76901/13617/13043/76108/50884/12043/12305/11787/16765/76884/17999/241568/14365/53883/18163/20482/12550/20346/12323/14297/20266/13405/20563/109700/11981/13176/16416/13518/20393/69601/17965/330938/16777/67703/17929/27279/68810/50706/11603/22138/56320/14609/16780/192897/14462/22339/14726/170758/70237/117606/382018/52463/50876/17996/327814/21648/20779/14733/58234/208177/12527/57764/17756/217340/12759/54633/22241/19242/18208/74053/268902/13048/18213/22253/13837/331461/230103/13823/11735/12399/101772/16669/16776/80883/211134/108699/19268/21957/16782/225288/20429/192167/19699/23964/20355/13841/232664/16691/16772/24131
GO:0060485	mesenchyme development	167	-0.41154810040048	-1.67934272931569	0.000440858470430326	0.0270486203313391	0.0236906357261226	2035	tags=37%, list=20%, signal=30%	243574/20359/22160/384009/101809/15384/70769/21416/71890/20354/16842/223332/242509/15205/13617/21804/50884/12043/17999/24064/17869/20346/70300/353310/106957/69601/67888/24075/21676/20682/17131/71228/13867/14609/14462/22339/14726/13869/15451/14538/208177/246154/20677/21812/268902/21677/20665/13837/114774/21809/21825/21386/226778/16776/76905/18132/15117/20355/629378/21418/16176
GO:0061061	muscle structure development	370	-0.349800815786237	-1.50864781042147	0.000439408573490805	0.0270486203313391	0.0236906357261226	1929	tags=24%, list=19%, signal=20%	13654/22761/14381/16011/19013/21357/14369/56312/17130/12227/21416/216850/16842/12023/15982/14251/14248/223332/15205/13617/12043/16190/14256/54409/18591/20307/19735/241226/217082/171170/20482/17869/13653/107589/13405/55978/16777/17929/11739/20682/17938/30963/17131/68813/13867/22138/114142/14609/105675/22339/15370/12444/117606/13052/50876/17996/14733/11819/15903/14281/234214/12266/12527/20677/11537/79362/21812/13819/65256/16590/57266/53376/57339/12180/21386/268859/16669/16776/228788/11790/21957/225288/18132/20429/12814/16373/17880/16691/16772/24131
GO:0008285	negative regulation of cell population proliferation	429	-0.337917407582998	-1.46146489198678	0.000434316063043816	0.0270486203313391	0.0236906357261226	1505	tags=22%, list=15%, signal=20%	64292/12043/11539/12305/240690/19122/12703/14173/242608/16526/107771/17872/18011/24064/19017/12766/20737/17869/12550/70465/226154/94040/218271/242202/67279/218820/70300/51795/19250/20563/109700/58205/19252/69601/19228/56330/15039/76281/20682/17131/71228/14255/22057/14609/14462/667370/14726/13869/15451/68713/12034/13052/209558/11819/12527/223650/20557/20677/15959/21812/22241/14990/19242/110351/15007/20665/20293/20732/21419/12575/98402/17470/20733/114774/12484/21809/56812/21825/21386/12399/14254/171285/19737/211652/18627/54698/12739/19268/21942/13134/20475/55948/21418/171388/16175/16176
