ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0050900	leukocyte migration	196	-0.570628886495613	-1.95285410491588	1.13686660680087e-10	5.12416785138065e-08	3.86969810563703e-08	2312	tags=44%, list=20%, signal=36%	16456/14385/16399/170758/67767/13731/12317/77125/12520/12772/17965/20315/13123/20496/277360/63873/11689/57257/15894/20308/21838/13860/17390/11651/16398/21825/19260/217835/12490/13614/56221/18613/104099/16149/20345/12261/12215/13143/21930/18081/13618/268373/26417/217303/12798/16408/14127/20563/12721/16414/22329/16172/26564/27226/17387/14082/20304/106512/11815/20305/227541/11596/16400/66102/27205/16421/57266/114332/114774/16416/18591/16534/14456/13052/12527/18578/216892/14254/18605/17319/19242/17470/12484/16590/20309/14462
GO:0034330	cell junction organization	495	-0.465837670044334	-1.62681722873822	3.13078399073723e-10	1.29353558550627e-07	9.76859531144942e-08	2133	tags=30%, list=19%, signal=25%	14824/19073/18183/58235/14268/22154/11606/228550/12262/17131/14367/11443/20351/11853/108911/23988/217480/240057/63873/18643/13642/243853/17919/12161/234214/11603/54712/239096/16154/12386/56320/21838/208177/20971/11651/270190/11465/16398/13837/100042150/12552/242384/13641/18208/12259/215654/20510/13823/11461/83409/20349/53328/18755/545156/13605/81907/18613/22411/12295/56460/11421/13866/29816/69697/22417/12296/218518/104027/224912/331461/14404/12266/11845/60367/18213/20563/320772/14758/15481/12260/26564/20401/13845/107581/12830/18187/73181/17387/66797/18479/11735/244667/11815/21809/12554/104156/380702/140570/13602/30785/16400/233765/319387/13841/13385/16776/21808/56508/103172/13838/20354/18163/16373/14609/93842/320747/67703/12741/211323/16416/54135/16917/18591/80883/192897/192167/13052/12527/110380/19281/19699/210274/13511/252973/109620/18191/27375/19242/18430/12550/12560/22350/238205/12739/12821/235611/53624
GO:0001763	morphogenesis of a branching structure	127	-0.606209089290584	-2.01754925698014	1.55941735235593e-09	5.4536717279738e-07	4.11853470975198e-07	1175	tags=31%, list=10%, signal=29%	20349/13614/14025/22417/69903/20319/13036/17869/22413/20563/18595/73181/17387/21817/94109/18479/104156/57764/13841/16776/54710/18163/11607/18591/207920/21420/14254/20732/11622/19143/20682/252973/22337/15375/20733/16772/12550/20665/18667/11839
GO:0050673	epithelial cell proliferation	286	-0.512670384805054	-1.77269493418556	1.64996119240837e-09	5.4536717279738e-07	4.11853470975198e-07	1772	tags=28%, list=16%, signal=25%	13642/15461/11689/14451/107771/12018/12161/69745/14775/20846/15368/13132/11651/66333/68833/21825/14734/15901/13809/328949/12028/12490/12192/56221/68949/13866/13618/20319/114142/18148/76365/17869/97165/22413/110351/17345/353156/16009/241639/18102/12577/20304/76905/21809/12571/12554/16011/15205/13983/19417/11596/16776/21808/13057/15451/14609/15370/11607/16416/14160/18591/207920/15902/13052/55948/13134/21420/14254/54139/19664/20682/20724/22337/19242/12550/12560/16590/18667/14462/12443/11839
GO:0008544	epidermis development	172	-0.568403839679829	-1.93364495409499	6.42622122989011e-09	1.67690551883132e-06	1.26637500912571e-06	905	tags=22%, list=8%, signal=21%	16600/381269/19041/16658/74127/13388/241639/286940/16011/15205/11994/16776/71529/21808/16450/54135/14160/207920/319530/110308/55948/21420/54139/20732/19664/19143/20682/252973/109620/22337/21418/29820/12550/14368/12560/16664/12023/110310
GO:0097435	supramolecular fiber organization	495	-0.453860710422038	-1.58499080396755	6.26566157330115e-09	1.67690551883132e-06	1.26637500912571e-06	1555	tags=23%, list=14%, signal=20%	80880/15894/12386/56212/56320/71276/20393/50490/13860/208177/20971/11465/50530/22003/56419/14228/12843/15901/14745/68794/11568/78317/73737/12028/76566/12372/13614/12842/80837/56221/18613/13007/22411/78785/72042/29816/69697/22417/72754/104027/21930/30794/20319/14230/237436/18826/58859/16950/11845/12798/20262/71602/20563/56612/15481/74127/17912/12721/18595/20410/20401/12815/76441/18596/18479/21809/12797/69581/11994/74103/13800/12332/231646/17756/52428/24131/17880/207596/171580/21808/98932/114774/14609/17385/16917/12795/21346/12759/110308/110380/53318/71994/66180/17357/21957/545481/19241/229474/19240/109620/22004/242553/22138/71774/22350/16664/13078/14219/16669/11459/110310/16691
GO:0008285	negative regulation of cell population proliferation	443	-0.4690091669516	-1.63269528088113	7.95140212051902e-09	1.87728817683492e-06	1.41770111993414e-06	1847	tags=27%, list=16%, signal=23%	18160/246735/194655/94185/16988/13642/15461/11689/14451/107771/65960/12018/14634/20846/14960/16923/15368/21813/50490/13132/56812/20971/16331/270190/19228/66333/22003/68118/21825/14734/18627/227737/22057/65972/328949/338352/12028/17872/76281/22411/68949/242202/13866/21858/20319/16600/15040/217303/58859/18148/11936/15007/17869/20556/14870/110351/20563/16009/14204/13388/241639/14319/11847/12577/18479/11815/21809/20677/12571/12797/12554/16011/15205/15170/14766/13983/14739/11596/21815/209558/22177/211652/66141/21808/15451/114774/14609/14726/232441/16534/54354/75607/13052/12527/55948/13134/14254/54139/20732/21419/11622/19664/20682/12231/22337/21418/20733/22403/19242/12550/20665/17470/13078/12739/12484/235611/14462/15930
GO:0006812	monoatomic cation transport	469	-0.450482169705517	-1.57074014952361	2.4791592283566e-08	5.58712338826911e-06	4.21931549055715e-06	2042	tags=30%, list=18%, signal=26%	11606/110213/234839/67704/14977/14381/56188/11927/20315/11443/18751/12034/75406/52892/22041/100503659/225997/13483/20496/63873/236727/240776/12512/20499/12018/98396/94045/11603/15894/16527/21838/22295/20393/213053/68775/57780/330064/66383/380728/67149/11984/11651/14678/14228/432450/20510/106957/53376/17992/12028/19260/12372/69029/54403/13614/16516/13040/68949/17846/12295/11421/30955/12296/103988/57138/94229/75750/13618/269999/14664/22042/240444/12315/21452/11936/18439/20192/16440/20266/17912/12721/17691/105727/65086/14319/667742/18596/20304/11735/226922/102857/66144/15205/15170/11928/14167/269513/16529/16508/18301/16536/11931/223473/63993/21808/13057/269615/15451/114774/14609/16510/11607/16416/18591/12482/232975/16534/244698/75607/14456/18578/226999/12291/110935/217154/11622/11826/51801/216225/22337/101772/66109/17002/11937/14219/17178/114479/114304/16819/22227
GO:0034329	cell junction assembly	275	-0.48755557871529	-1.6854518102186	1.25660188764359e-07	2.39624313805265e-05	1.80960846734746e-05	1445	tags=25%, list=13%, signal=22%	208177/20971/270190/11465/16398/13837/100042150/12552/242384/13641/18208/215654/13823/11461/18755/13605/18613/22411/56460/11421/69697/22417/218518/224912/331461/14404/11845/60367/18213/20563/320772/14758/20401/13845/107581/17387/66797/11815/12554/140570/319387/13841/13385/20354/16373/14609/320747/67703/12741/211323/16416/54135/18591/192897/192167/12527/19699/210274/252973/18191/18430/12550/12560/238205/12739/12821/235611/53624
GO:0032787	monocarboxylic acid metabolic process	380	-0.459956788593196	-1.59980714974414	1.52961653017745e-07	2.70851384164994e-05	2.04543082625609e-05	2327	tags=32%, list=21%, signal=26%	14245/20787/14385/269060/27273/50790/235339/270076/14261/113868/56348/270685/72136/11606/23887/14933/74205/11812/14732/74551/52892/66968/16828/13123/225913/18642/272428/52665/13808/14077/27052/224530/16418/171210/243853/11689/228775/58805/18783/68263/235674/14865/18746/14775/102448/56794/93732/13106/13806/18641/18655/330064/17436/11651/20501/78894/18604/237625/26457/15108/114886/407785/18627/11674/56448/56473/52815/11370/78830/78070/60525/54403/13614/20249/68801/16149/18648/18597/103988/16592/15937/15212/76267/12266/18439/17869/26380/14870/171282/20216/16891/105727/56847/14204/228026/329910/19659/14433/226564/13849/100705/107476/56050/74121/55990/104112/14726/14104/74559/110935/18605/22228/170439/17319/11622/20682/26897/13078/16590/26458/11676/15930
GO:0060485	mesenchyme development	174	-0.536226514877742	-1.824931515548	2.56151138757693e-07	3.968741706127e-05	2.99713684395103e-05	1649	tags=33%, list=15%, signal=29%	20347/24075/80294/17967/21813/13132/208177/13837/108151/13641/21825/70769/106957/101809/20349/76566/12192/13614/12842/15384/22411/226778/20360/22417/100182/13618/20319/26417/16950/17869/22413/268902/18187/76905/21809/20677/20358/15205/11596/384009/16776/21808/13838/20354/15451/114774/14609/14726/319530/21677/71461/19664/20682/13867/15375/21418/20665/14462
GO:0061061	muscle structure development	407	-0.452127987937626	-1.57228119250372	2.90472399565518e-07	4.36412774862375e-05	3.29572671532551e-05	2223	tags=29%, list=20%, signal=24%	106628/21924/50876/19205/17996/70103/12520/15078/11606/234839/14381/17131/20315/70239/11443/13726/12955/29857/17904/28146/16828/53599/11537/17929/23988/13642/81601/18209/243853/54132/14009/234214/14775/20308/225518/50490/11651/270190/11465/22003/16190/68794/11461/53376/12372/74116/12192/13614/13007/22417/276770/17938/17069/18081/16773/22761/30794/13618/226101/114142/268859/58859/12266/71960/15081/76365/17869/22413/17691/18595/11910/16009/13388/73181/18596/17387/66797/18479/79362/286940/20677/67267/16011/15205/20969/74103/19735/24131/17880/16776/21808/241226/57266/98932/14200/16373/14609/15370/211323/18591/15902/13052/12527/53318/21957/19241/19664/20682/13867/14281/13653/109620/22138/16772/12023/16590/16669/11459/16691
GO:0009617	response to bacterium	351	-0.468021943104634	-1.62646245639605	3.32543880465042e-07	4.84927223336965e-05	3.66210087558562e-05	1855	tags=27%, list=16%, signal=23%	11537/76074/20496/83673/217480/635702/27056/212943/21835/12161/239743/14775/20846/13106/11651/69146/67067/14734/21672/15951/214855/231507/22169/19116/17975/208659/19260/54197/20249/14455/11745/11421/17476/110454/18035/77134/100038882/13618/26417/60440/17105/23833/237436/15040/58809/16145/12266/19041/15007/15162/14127/18439/20556/97165/26362/14870/21934/433904/12514/11847/22038/17472/76905/545370/226695/17750/100689/13983/66102/13057/631323/15370/18828/12482/57738/14109/18578/18605/12475/17319/11622/19664/11826/15122/110257/21418/17002/12484/20309/14038/67701/16819/12945/15930
GO:0044057	regulation of system process	316	-0.474398830738533	-1.64390061713885	3.4594359109144e-07	4.90053807037531e-05	3.70081610078873e-05	1538	tags=27%, list=14%, signal=24%	15894/13806/56320/13132/17390/11651/16398/22003/23980/18627/20510/78830/69642/12372/74116/13614/81907/104099/244310/242202/12295/11421/29816/12296/16592/29856/13618/16600/12315/76365/12494/108013/224997/20266/12952/54352/26357/11847/66797/18479/16011/380702/12671/11928/14167/12310/16508/19735/14739/11596/14805/100705/13385/11931/17540/21808/13057/56508/16373/114774/14609/15370/11607/211323/18591/16534/192167/14456/13052/18578/12291/14254/19699/21957/11622/11826/13511/109620/22337/22138/18430/20620/20665/11937/14219/16590
GO:0001892	embryonic placenta development	51	-0.69144449335979	-2.07953454720333	3.77088178265244e-07	5.06931352131614e-05	3.82827290191748e-05	781	tags=31%, list=7%, signal=29%	26380/22413/13875/22329/12577/16477/15205/18591/20732/19664/19143/252973/20733/13711/16669/16691
GO:0072001	renal system development	204	-0.507400652946712	-1.73492648164351	3.78306979202697e-07	5.06931352131614e-05	3.82827290191748e-05	1204	tags=25%, list=11%, signal=22%	13809/12028/13614/22411/11421/22417/13618/53421/76365/18552/17869/71602/20563/18595/13388/268902/18596/11847/12577/20677/15205/16400/13841/16776/21808/54710/241226/13838/16373/70350/67703/11607/16416/14160/18591/15902/16372/18605/71461/21419/19126/16371/11622/11826/20682/13653/21418/17075/12484/14462
GO:0019693	ribose phosphate metabolic process	273	-0.475357748215019	-1.64120267356178	4.91046416750519e-07	6.242584959613e-05	4.71431067309472e-05	2373	tags=36%, list=21%, signal=29%	230075/21351/75735/19895/27273/50790/226646/22247/71743/235339/270076/68197/66218/66416/107197/66046/74205/14381/14732/75406/210044/11639/225913/18160/18642/272428/69719/56409/68202/13808/16418/171210/243853/58805/68263/271639/18746/15254/13806/18641/18655/66091/66916/17995/18604/67264/407785/11674/68342/52815/67130/78830/192156/60525/54403/23959/242202/54391/14923/18648/66377/18597/103988/17991/12495/15937/23918/225887/18439/17869/67184/26380/171282/20216/15481/104130/11717/228026/18102/50799/54405/329910/21881/14433/229665/209558/100705/11931/107476/104112/14104/11821/110935/18605/22228/26897/11676
GO:0001817	regulation of cytokine production	458	-0.443441636044669	-1.54558889488232	4.81060622182152e-07	6.242584959613e-05	4.71431067309472e-05	2196	tags=28%, list=19%, signal=24%	260315/71609/232879/55979/104759/77125/19073/12520/12772/214763/14268/226691/11606/12051/236312/246728/17131/56501/14367/14732/63873/18987/94185/81601/15461/11689/18779/27056/100040462/65960/16178/18442/20846/215243/15368/15950/16598/16007/15510/16331/69146/15519/237625/21825/16190/23825/226421/15951/214855/78317/17975/19260/12490/53791/69573/12522/22411/268977/16149/12261/12215/100038882/22761/68039/16600/15040/17022/16145/12266/69550/15007/14127/18439/226250/97165/26362/14870/57914/50706/13388/229688/241639/246779/17480/16172/73181/11847/14082/20304/17472/106512/11815/226695/21809/100689/14433/15170/68075/15507/320924/381308/12683/11596/217410/22177/21808/13057/16364/11607/66412/17199/16534/12759/14456/18578/320910/14254/12475/244152/17319/12231/13653/22350/17002/17470/13078/12484/16590/14462/15930
GO:0034220	monoatomic ion transmembrane transport	402	-0.447017293075912	-1.55301283202952	6.26426986135308e-07	7.57518292014355e-05	5.72066954989291e-05	2030	tags=30%, list=18%, signal=26%	110213/234839/67704/14977/14381/56188/11927/11443/12034/75406/52892/100503659/225997/13483/20496/63873/236727/240776/12512/20499/12018/208890/98396/94045/11603/12724/16527/21838/213053/68775/57780/330064/66383/380728/11984/11651/100604/20510/209760/106957/17992/12028/19260/12372/69029/54403/13614/16516/13040/68949/17846/12295/30955/12296/57138/14809/94229/13618/14664/240444/12723/14404/12315/21452/11936/53623/18439/217353/320091/353499/20192/16440/20266/12721/667742/14400/11735/226922/102857/66144/15170/11928/14167/16529/14802/16508/18301/14805/16536/243634/11931/21808/13057/269615/15451/114774/16510/114584/11607/16416/12482/232975/16534/75607/14456/18578/226999/12291/110935/19699/217154/11622/101772/209195/66109/11937/14219/17178/114479/114304/16819/22227
GO:0006954	inflammatory response	426	-0.441868880866671	-1.53693039665179	6.26426986135308e-07	7.57518292014355e-05	5.72066954989291e-05	2187	tags=29%, list=19%, signal=24%	56310/71966/71609/104759/14824/77125/12520/12772/213696/12326/14268/226691/11606/23887/236312/67389/16621/56501/63873/27052/243853/11689/27056/100040462/19172/12161/16178/58203/14775/16154/15894/20308/15368/15950/11651/69146/237625/21825/16190/12259/21672/15951/19260/53791/23959/56221/23871/13040/242202/30955/100182/21930/18081/18035/77134/15937/13618/15040/217303/16145/12266/16950/15007/15162/14127/18439/226250/97165/26362/14870/21934/57914/15481/12514/16414/69038/229688/22329/22320/12167/246779/16172/27226/22038/66797/20304/106512/11815/226695/20305/227541/15170/12310/381308/11596/209558/22177/13057/631323/14609/15370/442827/14104/11607/16534/12759/11988/66259/18605/12475/17319/11622/19664/218624/19242/238205/17470/12484/16590/20309/446099/14462/15930
GO:0002683	negative regulation of immune system process	304	-0.468755890198358	-1.62131134087594	6.44116475445296e-07	7.60364163156613e-05	5.74216116079929e-05	2133	tags=31%, list=19%, signal=26%	14824/77125/12772/214763/14268/226691/17965/110213/236312/12262/17131/20315/14732/225913/94185/16988/107771/100040462/65960/19172/14634/107173/14775/14960/15368/15950/21838/20971/16331/11651/21825/16190/23825/17089/226421/21672/15951/67742/19260/217835/242202/16149/13866/12261/223723/224792/21930/100038882/22761/15040/217303/16145/69550/16950/12798/15007/14127/17869/26362/16658/20563/15481/12514/14204/13388/18102/11847/14082/11815/226695/21809/12571/15170/15507/381308/209558/22177/21808/16364/114774/65963/54354/15902/66058/17319/11622/20682/12231/22350/238205/17470/12484/446099/15930
GO:0009150	purine ribonucleotide metabolic process	254	-0.482784377514838	-1.66265837978875	7.06664535427835e-07	8.14800643407257e-05	6.1532576560999e-05	2296	tags=35%, list=20%, signal=29%	75735/27273/50790/226646/71743/235339/270076/68197/66218/66416/107197/66046/74205/14732/75406/210044/11639/225913/18160/18642/272428/56409/68202/13808/16418/171210/243853/58805/68263/271639/18746/15254/13806/18641/18655/66091/66916/17995/18604/67264/407785/11674/68342/52815/67130/78830/192156/60525/54403/23959/242202/14923/18648/66377/18597/103988/17991/12495/15937/23918/225887/18439/17869/67184/26380/171282/20216/15481/104130/11717/228026/18102/50799/54405/329910/14433/229665/209558/100705/11931/107476/104112/14104/11821/110935/18605/22228/26897/11676
GO:0048568	embryonic organ development	256	-0.493186250407995	-1.69960080473034	8.1801646443316e-07	8.81980159309811e-05	6.66058772991019e-05	1816	tags=26%, list=16%, signal=22%	21849/69871/12151/14451/16909/24075/14634/16923/22295/21813/16007/11651/50530/18208/13798/21678/12192/13614/22411/22761/26417/109205/76365/18552/17869/26380/22413/16658/13875/18595/56847/13388/333654/22329/26564/54352/18596/17387/66797/12577/20776/16477/21809/15205/11994/21808/241226/15451/14609/18591/15902/21677/18605/71461/20732/19664/19143/20682/252973/21418/20733/14368/16590/13711/14462/16669/16691
GO:0032989	cellular anatomical entity morphogenesis	486	-0.432544237033814	-1.51049310691662	1.25778295947837e-06	0.00012938637025136	9.77107320405271e-05	1795	tags=24%, list=16%, signal=21%	240057/13642/18209/665113/14451/17919/330938/14009/20347/271639/14634/11603/54712/12386/17967/56320/18131/21838/20393/107449/12799/208177/270190/11465/13837/22003/237625/12552/108151/13641/18208/15901/68794/13823/22187/11461/20349/12372/13614/545156/81907/14025/13007/217340/381979/20360/22390/13866/76454/12215/16773/331461/13723/18213/20563/98733/20266/50706/18595/65086/12167/108699/13840/13845/268902/18187/73181/52666/18596/66797/18479/11735/244667/20358/57764/140570/74103/13800/17756/13176/74053/13841/13385/24131/16776/21808/13838/20354/98932/18163/14609/14726/67703/16416/80883/192897/12661/23964/192167/12759/12527/16782/23928/19699/244152/21957/101772/22138/19242/16772/12550/235611/14462/16669/11459/16691
GO:0045596	negative regulation of cell differentiation	408	-0.442962081118929	-1.54079132842784	1.39607718055398e-06	0.000138435013223732	0.00010454413749959	1795	tags=24%, list=16%, signal=21%	240057/63873/228775/107771/65960/16909/330938/68952/20347/14634/107173/17172/20308/18131/21838/225518/16331/270190/225998/108151/16190/18208/21672/15901/22057/11461/101809/20349/76566/74116/12192/14025/16149/226778/20360/13866/22417/21930/18035/22761/240514/13618/20319/16950/18213/74645/17869/26380/16658/110351/20563/12395/13388/76441/73181/18102/18479/79362/20677/12571/20358/16011/15205/15507/19735/17756/217410/13841/21808/13838/57266/20354/15451/69743/16373/114774/17385/65963/16416/18591/319530/15902/18605/244152/66058/11622/19664/20682/15375/19242/12550/20665/12484/13711/14462/12443/11839
GO:0006935	chemotaxis	232	-0.4972170103173	-1.70896026801331	1.61454853177904e-06	0.000148477831249107	0.000112128329707029	2149	tags=38%, list=19%, signal=31%	12317/18183/12772/14268/17965/78560/20315/20351/13123/20496/277360/63873/13642/11689/57257/20347/11603/20308/56212/16007/17390/102545/270190/16398/108151/21825/18208/14745/64074/16985/20349/217835/13614/56221/104099/16149/30955/20360/12261/12215/20908/13143/21930/18081/68119/13618/268373/26417/18213/14127/97165/14870/20563/12721/18595/16414/22329/16172/27226/268902/18187/18596/20304/106512/20305/20358/12554/227541/15507/11596/66102/70031/57266/20354/15370/11607/211323/16416/18591/14456/13052/18578/14254/17319/19242/16590/20309
