ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0035150	regulation of tube size	109	0.517100450808859	1.76956121750489	4.48098292027841e-05	0.00934016079902831	0.00893177816614652	2532	tags=37%, list=21%, signal=29%	320736/15566/19225/17540/12288/16523/16531/12310/60596/19091/13617/54140/11689/26433/15558/242202/11607/18166/20657/74682/71544/12291/17390/15465/13649/16846/11535/11651/17300/15894/11512/12671/11548/14613/20541/15559/12845/11549/14234/21391
GO:0035296	regulation of tube diameter	109	0.517100450808859	1.76956121750489	4.48098292027841e-05	0.00934016079902831	0.00893177816614652	2532	tags=37%, list=21%, signal=29%	320736/15566/19225/17540/12288/16523/16531/12310/60596/19091/13617/54140/11689/26433/15558/242202/11607/18166/20657/74682/71544/12291/17390/15465/13649/16846/11535/11651/17300/15894/11512/12671/11548/14613/20541/15559/12845/11549/14234/21391
GO:0097746	blood vessel diameter maintenance	109	0.517100450808859	1.76956121750489	4.48098292027841e-05	0.00934016079902831	0.00893177816614652	2532	tags=37%, list=21%, signal=29%	320736/15566/19225/17540/12288/16523/16531/12310/60596/19091/13617/54140/11689/26433/15558/242202/11607/18166/20657/74682/71544/12291/17390/15465/13649/16846/11535/11651/17300/15894/11512/12671/11548/14613/20541/15559/12845/11549/14234/21391
GO:0051480	regulation of cytosolic calcium ion concentration	37	0.66023964134758	1.96062712726853	4.74730054717868e-05	0.00951468582744159	0.00909867238475461	2041	tags=46%, list=17%, signal=38%	240660/22066/12310/22068/14299/12801/22065/238988/22063/14226/12296/18166/17357/22418/170756/14812/16510
GO:1903169	regulation of calcium ion transmembrane transport	112	0.494793473074194	1.69664259841357	7.7469601274571e-05	0.013920485939372	0.0133118363859825	1827	tags=29%, list=15%, signal=25%	15945/18049/20840/12288/15170/69563/11517/56066/19700/14579/13617/22065/12295/22063/14226/11607/12296/59091/109676/18823/238161/100503659/12293/19260/74166/74777/30948/11651/12289/13405/13856/52076/238871
GO:0071715	icosanoid transport	28	0.685392101955103	1.93392512625417	0.000161898792315432	0.0251818093603979	0.0240807776085252	1738	tags=43%, list=15%, signal=37%	19225/18782/76408/68039/18779/216974/224814/18783/16952/16846/24059/26420
GO:0034762	regulation of transmembrane transport	297	0.405550908317329	1.49248502555651	0.000164743286039864	0.0251818093603979	0.0240807776085252	2430	tags=29%, list=20%, signal=24%	15945/18049/20840/16497/14664/260297/19736/12288/20928/16523/15170/243961/11932/17395/69563/76686/14814/11517/22068/56066/19700/13603/23830/14579/13617/22065/20271/12295/22063/13844/52906/14226/11607/12296/59091/14166/20167/18189/81904/109676/18611/57780/18823/238161/100503659/53814/12293/18750/192176/11936/19260/14734/74166/74777/30948/16846/11651/105675/20266/13869/12289/18605/13405/24012/13856/52076/238871/24014/18301/234779/98496/380702/12671/229715/109552/104215/59095/17869/12856/12482/242669/12159/14225/16498/13982/20541/69183
GO:0006954	inflammatory response	490	0.375549663572159	1.41420382019715	0.000173967594890487	0.0251818093603979	0.0240807776085252	2026	tags=25%, list=17%, signal=22%	15945/19225/14825/13610/18782/381493/16523/232983/19222/15170/11690/12156/217303/16184/53603/27419/76527/19223/22329/20186/19200/631323/12310/232174/20292/57781/56066/14997/109901/50905/12801/12182/56221/23959/71660/21929/12229/12772/20344/12978/11689/21930/211651/54199/239337/13844/13349/12053/242202/11607/18173/18787/170744/16950/193034/24136/242864/17855/66220/103213/226250/22163/623121/73845/16952/18405/18823/104416/12833/228607/17312/17079/243853/93671/18750/14127/241447/13058/19260/12759/13649/16177/19696/19216/22418/12628/16846/22371/12514/23887/17951/11651/22694/22259/12977/72512/17127/68992/16534/26420/17035/20305/18605/13405/15937/231871/14469/16621/24088/12183/15894/210029/320712/19204/14268/234779/18036/244694/74637/12273/16145/14747/78891
GO:0050482	arachidonic acid secretion	11	0.820352269551539	1.86087370355861	0.000247193931473695	0.0338980941291954	0.0324159576619522	1142	tags=55%, list=10%, signal=49%	18782/68039/18779/216974/18783/16952
GO:1903963	arachidonate transport	11	0.820352269551539	1.86087370355861	0.000247193931473695	0.0338980941291954	0.0324159576619522	1142	tags=55%, list=10%, signal=49%	18782/68039/18779/216974/18783/16952
GO:0046456	icosanoid biosynthetic process	28	0.67878315071566	1.91527708986203	0.000265868147341218	0.0355240747639766	0.0339708450610884	1802	tags=46%, list=15%, signal=40%	19225/11690/19223/100040843/66469/54140/11689/18783/16952/54486/23887/26420/231871
GO:2000300	regulation of synaptic vesicle exocytosis	39	0.61330907392782	1.83640226678249	0.000332429849744915	0.0402858592330407	0.0385244286093617	965	tags=31%, list=8%, signal=28%	116837/327814/207227/19339/20964/18645/14299/75209/12290/59033/241770/18166
GO:0097553	calcium ion transmembrane import into cytosol	111	0.486106991149382	1.66250432264475	0.000380544321543511	0.0440670324347386	0.0421402764488183	2495	tags=40%, list=21%, signal=32%	15945/18049/12288/22368/15170/14814/11517/56066/13617/22065/12290/22063/246788/14226/15558/11607/193034/59091/109676/238161/12291/12293/192176/233979/74166/74777/108837/12289/13405/170756/13856/52076/238871/14812/234779/56384/12286/109552/12482/12159/14225/20541/15559/11549
GO:0070098	chemokine-mediated signaling pathway	35	0.621602711959178	1.83042308923124	0.00045498969426146	0.0493948186832598	0.0472351143121437	1850	tags=46%, list=16%, signal=39%	15945/14825/232983/20292/56066/56221/12772/54199/13349/12767/66381/23991/19876/20563/20305/17300
